Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
CLE,Guardians,30.237,98.3563,108.175,22.9789,15.9423,4.29689,0.206151,2.53347,10.9118,11.049,8.35324,0.399806,31.0515,0.796924,0.536372,0.132158,2.2982,0.591361,0.208333,0.233629,0.297373,0.358782,0.656155,0.288088,0.0772197,0.287049,0.269013,0.125153,3.08707,0.313062,,,10.5889,-2.19283,-0.35,-0.130057,-0.130057,-0.0601938,-2.14690563082695,-2.1646346747875214,84.1812,99.5,3.316666666,99.5,3.316666666,999.0,0.03448276,OF,/players/johnathan-rodriguez/22530/stats/batting,5,AL,Johnathan Rodríguez,671286,22530,22530
TEX,Rangers,12.24,38.8016,42.769,8.41787,5.40948,1.87992,0.0826072,1.04586,4.28239,4.28762,3.0503,0.0251781,8.13459,0.554896,0.291008,0.0711869,0.680686,0.418249,0.144845,0.216946,0.281585,0.350516,0.632101,0.278427,0.0713204,0.190198,0.374979,0.133569,3.71305,0.246455,,,3.85105,-1.20244,-0.01,-0.0350126,-0.0350126,-0.0653925,-1.1567395627498627,-0.9544444177299738,77.7472,33.0,2.75,33.0,2.75,999.0,0.25,DH,/players/justin-foscue/27501/stats/batting,13,AL,Justin Foscue,679822,27501,27501
KCR,Royals,53.402,111.523,122.145,24.5091,17.4909,5.07803,0.496352,1.44379,13.8105,7.96122,6.62118,0.132796,32.303,1.31959,0.712346,1.96911,1.74415,7.16888,1.54064,0.219767,0.27002,0.313041,0.58306,0.2579,0.0542076,0.264464,0.204971,0.0932732,6.96322,0.293869,,,8.96265,-5.46972,0.05,0.635844,0.635844,-0.0661572,-5.239988565444946,0.38933729007840157,59.1849,83.6,1.57735849,83.6,1.57735849,999.0,0.0483871,OF,/players/tyler-tolbert/25779/stats/batting,7,AL,Tyler Tolbert,686475,25779,25779
TEX,Rangers,19.716,54.8801,61.493,11.3986,9.04861,1.8136,0.320957,0.215456,6.30509,2.79831,4.79066,0.107172,15.3321,0.487828,0.347809,0.986648,1.04229,2.83796,0.620901,0.207701,0.275626,0.264222,0.539847,0.244929,0.0779059,0.249331,0.31246,0.0565211,6.55895,0.281831,,,3.86455,-3.40132,-0.14,0.219448,0.219448,-0.071429,-3.0658247619867325,0.2511904388666153,54.6713,30.3,1.515,30.3,1.515,999.0,0.03571429,2B/OF,/players/tyler-wade/15730/stats/batting,13,AL,Tyler Wade,642180,15730,15730
KCR,Royals,29.989,93.714,104.361,20.0958,13.548,3.93779,0.676628,1.93345,11.2546,8.78974,8.57284,0.199296,28.3596,0.54972,0.615197,0.909214,1.6738,2.54591,0.564916,0.214438,0.282435,0.332791,0.615226,0.271985,0.082146,0.271745,0.302291,0.118354,5.93708,0.283627,,,8.85118,-3.47988,0.71,0.129491,0.129491,-0.0801941,-3.6973718255758286,-0.6783797144889832,68.8877,87.0,2.9,87.0,2.9,999.0,0.01219512,OF,/players/john-rave/26284/stats/batting,7,AL,John Rave,670231,26284,26284
CHW,White Sox,98.941,374.068,398.788,91.3287,61.5228,17.1395,0.713369,11.9531,39.6026,44.7335,16.6277,0.574023,88.139,2.79035,2.74055,2.56178,6.20682,2.19908,0.865645,0.24415,0.279504,0.389646,0.66915,0.289004,0.0416956,0.221017,0.188653,0.145496,3.09894,0.286849,,,39.3326,-7.78725,-0.08,-0.445236,-0.445236,-0.0919198,-8.261372983455658,-6.362683370709419,83.3706,364.4,3.68080808,364.4,3.68080808,491.6000061035156,0.07096774,2B,/players/lenyn-sosa/22896/stats/batting,4,AL,Lenyn Sosa,672820,22896,22896
NYY,Yankees,22.849,71.0411,76.681,15.4692,10.2562,3.18189,0.113681,1.91739,7.02435,7.95875,4.63625,0.376559,17.6354,0.417335,0.485559,0.100731,1.47128,0.134314,0.0482698,0.21775,0.267991,0.346709,0.6147,0.267273,0.0604615,0.229984,0.262894,0.128959,2.17845,0.260743,,,6.21017,-2.85028,0.0,-0.0914891,-0.0914891,-0.10519,-2.8221101984381676,-0.8452491164207458,69.7865,55.5,2.413043478,55.5,2.413043478,999.0,0.53191489,DH/OF,/players/yanquiel-fernandez/28552/stats/batting,9,AL,Yanquiel Fernández,692585,28552,28552
CHW,White Sox,27.577,89.1346,98.128,18.9036,11.5593,4.17976,0.293075,2.87144,10.3136,9.92246,7.58783,0.304532,28.5971,0.582085,0.647026,0.176501,1.2247,1.83051,0.558311,0.212079,0.276397,0.362192,0.638589,0.278597,0.0773259,0.291427,0.265336,0.150113,4.64007,0.274933,,,8.84925,-2.74533,-0.11,0.00922762,0.00922762,-0.106019,-2.743209732696414,-1.6704269498586655,76.2014,85.2,3.042857142,85.2,3.042857142,999.0,0.04166667,OF,/players/jarred-kelenic/22558/stats/batting,4,AL,Jarred Kelenic,672284,22558,22558
MIN,Twins,28.641,89.9518,100.36,17.1265,11.565,3.85369,0.142705,1.56513,9.57415,7.45198,8.18421,0.00412078,31.5395,1.16298,0.630592,0.430451,1.34148,2.45525,0.753146,0.190397,0.264924,0.28861,0.553534,0.249595,0.0815486,0.314264,0.259491,0.0982137,4.79872,0.270738,,,6.68741,-5.1709,-0.03,0.0445955,0.0445955,-0.109886,-5.192806027829647,0.6645568925887346,55.7225,63.6,2.193103448,63.6,2.193103448,999.0,0.0,3B/SS,/players/ryan-kreidler/25867/stats/batting,8,AL,Ryan Kreidler,668952,25867,25867
LAA,Angels,19.246,61.7075,66.243,13.4956,8.58292,2.97279,0.244207,1.69563,6.80017,6.32389,3.37397,0.0693226,20.9795,0.636397,0.347456,0.177632,0.824761,1.46363,0.37591,0.218702,0.264979,0.357228,0.622207,0.270951,0.0509333,0.316705,0.160822,0.138526,5.31362,0.299643,,,5.56264,-2.26448,-0.23,0.0561045,0.0561045,-0.115216,-2.285075157880783,-1.1210185140371323,70.0137,52.2,2.747368421,52.2,2.747368421,999.0,0.0,OF,/players/matthew-lugo/25980/stats/batting,1,AL,Matthew Lugo,683090,25980,25980
HOU,Astros,35.587,117.893,129.551,25.5293,20.2666,4.27848,0.259486,0.724718,11.9636,7.78061,8.3551,0.0842781,26.1077,0.736822,0.74608,1.81989,2.53074,3.07665,0.997561,0.216546,0.271047,0.275681,0.546728,0.245825,0.0644928,0.201524,0.320025,0.059135,4.67469,0.270182,,,8.23594,-7.07151,0.49,0.0135529,0.0135529,-0.116329,-6.940218187868595,1.3442832827568054,54.4585,78.5,2.180555555,78.5,2.180555555,999.0,0.0,SS,/players/nick-allen/22277/stats/batting,21,AL,Nick Allen,669397,22277,22277
BOS,Red Sox,24.056,74.6411,81.149,16.5722,11.4807,3.42326,0.333053,1.33513,8.52086,6.74017,4.56704,0.103675,20.847,0.853361,0.551072,0.536439,1.13157,2.99772,0.646121,0.222025,0.272818,0.330474,0.603292,0.265398,0.0562797,0.256898,0.219074,0.108449,6.05159,0.287437,,,6.4485,-3.13988,0.3,0.224056,0.224056,-0.118082,-3.2984332889318466,-0.6487105488777161,63.1707,59.2,2.466666666,59.2,2.466666666,999.0,0.02564103,3B/OF,/players/nate-eaton/25055/stats/batting,3,AL,Nate Eaton,681987,25055,25055
NYY,Yankees,35.567,123.085,135.943,26.7667,18.6848,5.36963,0.321809,2.39038,13.4034,11.3351,9.86677,0.263376,29.3173,0.89381,0.966063,1.13144,2.46451,2.22718,0.725344,0.217465,0.278368,0.324581,0.602949,0.266642,0.0725802,0.215659,0.336551,0.107116,4.23603,0.263974,,,10.94,-5.12271,-0.07,-0.0442556,-0.0442556,-0.121496,-4.954833369702101,-0.9116060212254524,69.3519,95.5,2.652777777,95.5,2.652777777,999.0,0.0,3B/OF,/players/oswaldo-cabrera/21707/stats/batting,9,AL,Oswaldo Cabrera,665828,21707,21707
CLE,Guardians,73.582,264.896,290.781,60.7754,41.1615,11.9611,1.27963,6.37316,29.9085,27.3158,18.0614,0.363703,61.1226,2.97783,2.32455,2.52128,4.58534,5.08563,1.48436,0.229431,0.283823,0.356424,0.640246,0.280297,0.0621135,0.210202,0.295495,0.126993,4.87657,0.272386,,,26.6242,-7.73386,-2.14,0.00102763,0.00102763,-0.125848,-7.259780837339349,-3.978468656539917,78.8141,243.2,3.286486486,243.2,3.286486486,748.3699951171875,0.0,OF,/players/angel-martinez/26540/stats/batting,5,AL,Angel Martínez,682657,26540,26540
CLE,Guardians,91.235,311.315,349.25,68.4628,44.5843,12.5651,0.958373,10.355,37.2585,37.2146,32.5902,0.405556,93.6122,2.6281,2.16434,0.552539,6.43009,2.6681,0.49063,0.219915,0.297338,0.36622,0.663558,0.292402,0.0933149,0.268038,0.348141,0.146305,3.75286,0.277348,,,35.4104,-5.85622,-2.29,-0.191455,-0.191455,-0.14126,-5.479495406150818,-7.92179012298584,87.1535,320.9,3.526373626,320.9,3.526373626,748.0800170898438,0.66666667,DH/OF,/players/george-valera/22541/stats/batting,5,AL,George Valera,671655,22541,22541
LAA,Angels,33.787,121.877,134.501,25.2538,15.9069,5.33575,0.508917,3.50216,12.9836,13.174,9.92519,0.0975347,37.5926,1.60833,0.941975,0.148345,2.12793,1.02109,0.308892,0.207207,0.273811,0.345543,0.619354,0.27273,0.0737927,0.279497,0.26402,0.138337,3.97694,0.266158,,,11.4887,-4.40363,-0.23,-0.102788,-0.102788,-0.151367,-4.662153914570808,-1.446610078215599,71.2388,113.7,3.344117647,113.7,3.344117647,999.0,0.13043478,3B,/players/jeimer-candelario/13621/stats/batting,1,AL,Jeimer Candelario,600869,13621,13621
TBR,Rays,44.436,136.892,149.744,30.6961,21.1719,6.33633,0.428417,2.7595,14.4805,14.2712,10.0298,0.335257,37.9927,1.37902,1.04203,0.401285,2.66916,2.18639,0.656419,0.224236,0.281935,0.337258,0.619193,0.272574,0.0669796,0.253718,0.263993,0.113021,4.32993,0.287468,,,12.7718,-4.92165,-0.07,-0.044411,-0.044411,-0.196299,-5.087222911417484,-1.985344834625721,71.4273,116.2,2.64090909,116.2,2.64090909,999.0,0.125,OF,/players/ryan-vilade/22165/stats/batting,12,AL,Ryan Vilade,668723,22165,22165
LAA,Angels,78.521,272.184,299.377,60.4245,44.5773,10.7385,1.66164,3.44702,27.8438,22.4094,19.2154,0.694698,55.1934,3.36883,2.22543,2.38349,5.08399,4.84663,1.63609,0.221999,0.279497,0.311655,0.591151,0.262151,0.0641846,0.184361,0.348147,0.0896558,4.6943,0.264067,,,23.0006,-12.3731,-1.54,-0.139475,-0.139475,-0.469247,-12.859232053160667,-2.031247526407242,63.9515,205.4,2.6,205.4,2.6,999.0,0.05839416,2B/OF,/players/adam-frazier/15223/stats/batting,1,AL,Adam Frazier,624428,15223,15223
