Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,InterSD,InterSK,IntraSD,Vol,Skew,Dim,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
HOU,Astros,30.2279,104.921,115.45,23.8765,15.4459,5.01128,0.0665883,3.35269,13.2839,12.3387,8.65479,0.0257578,34.5604,0.941875,0.859255,0.0734723,1.91874,1.30983,0.310549,0.227566,0.29012,0.372462,0.662582,0.290303,0.0749655,0.299354,0.250425,0.144895,3.6081,0.302411,-0.0165072,,11.5087,-2.13268,-0.892935,-0.0303625,-0.0468697,-0.0470673,-2.0746313966810703,-2.359013617038727,85.0978,104.0,3.466666666,104.0,3.466666666,1.92043,0.116942,1.60061,1.92043,-0.116942,2.86586,999.0,0.14285714,1B/OF,/players/zach-dezenzo/31562/stats/batting,21,AL,Zach Dezenzo,701305,31562,31562
HOU,Astros,8.20065,21.7564,24.8878,4.47028,3.41636,0.621917,0.0365383,0.395473,2.97914,2.54227,2.66524,0.0120334,7.18872,0.322973,0.0728115,0.0703166,0.271223,0.214158,0.0595215,0.20547,0.300534,0.291946,0.59248,0.271101,0.10709,0.288845,0.370753,0.0864762,4.02999,0.286051,-0.024268,,2.09295,-0.847736,-0.570326,-0.0237448,-0.0480129,-0.0470951,-0.8731311671435833,-0.4437723904848099,71.8708,12.3,1.5375,12.3,1.5375,2.63961,0.0742564,1.98308,2.63961,-0.0742564,2.35589,999.0,0.2972973,2B,/players/cavan-biggio/19252/stats/batting,21,AL,Cavan Biggio,624415,19252,19252
LAA,Angels,11.1594,28.9303,32.513,6.41009,4.90481,1.21151,0.126624,0.167145,3.36219,2.57071,3.13244,0.0611809,7.58051,0.197146,0.174137,0.0789203,0.663313,0.478897,0.126076,0.22157,0.300292,0.289533,0.589825,0.267263,0.0963442,0.233153,0.413222,0.0679631,4.74328,0.292316,0.00939493,,2.63286,-1.2088,0.0,-0.00980793,-0.000413,-0.0497445,-1.246856629033573,-0.35838812589645386,67.473,16.5,1.5,16.5,1.5,0.892129,-0.939325,1.98494,0.892129,0.939325,2.35341,999.0,0.0,OF,/players/wade-meckler/31490/stats/batting,1,AL,Wade Meckler,685133,31490,31490
BOS,Red Sox,12.7719,33.9511,38.0336,7.84431,5.80976,1.21799,0.0331706,0.783398,4.48805,4.18824,3.48786,0.0554049,7.65717,0.349784,0.129386,0.115411,0.703309,0.191745,0.0707631,0.231047,0.308083,0.338099,0.646182,0.288574,0.0917047,0.201327,0.455502,0.107052,3.12393,0.275387,0.00997601,,3.73798,-0.755979,-1.83011,-0.053953,-0.043977,-0.0526757,-0.9792791567742825,-0.8446254134178162,79.1353,32.1,2.469230769,32.1,2.469230769,2.91456,0.159916,1.9403,2.91456,-0.159916,2.41293,999.0,0.29268293,C/DH,/players/mickey-gasper/24759/stats/batting,3,AL,Mickey Gasper,681508,24759,24759
LAA,Angels,8.23959,23.4148,25.748,5.54791,4.24486,0.778848,0.0702303,0.453968,3.29232,2.79836,1.80093,0.0488759,5.21812,0.424566,0.0654578,0.0423164,0.418713,0.711923,0.186528,0.23694,0.3024,0.334367,0.636766,0.283555,0.0699444,0.202661,0.34513,0.0974263,5.5808,0.286045,0.0267088,,2.42563,-0.616702,-0.527879,0.0236057,0.0503145,-0.0633659,-0.5962006933987141,-0.90934157371521,78.696,21.4,2.675,21.4,2.675,2.33342,-0.0381261,2.00797,2.33342,0.0381261,2.3227,999.0,0.03703704,OF,/players/gustavo-campero/22707/stats/batting,1,AL,Gustavo Campero,672569,22707,22707
NYY,Yankees,22.8489,70.7785,76.6809,15.7012,10.215,3.1431,0.123951,2.21919,7.32208,8.23063,4.88676,0.295697,18.5072,0.410425,0.521147,0.0841089,1.56363,0.357233,0.0742176,0.221836,0.274142,0.363808,0.63795,0.277028,0.0637284,0.241353,0.264046,0.141972,3.00755,0.266584,-0.0920778,,6.81747,-2.24297,0.0,-0.0594011,-0.151479,-0.0681584,-2.4161432534456253,-0.8452484607696533,75.012,61.1,2.656521739,61.1,2.656521739,1.46139,0.323551,1.77614,1.46139,-0.323551,2.63181,999.0,0.53191489,DH/OF,/players/yanquiel-fernandez/28552/stats/batting,9,AL,Yanquiel Fernández,692585,28552,28552
CHW,White Sox,27.9587,92.6937,102.104,22.2209,15.4738,4.67533,0.115747,1.95604,11.0829,9.89129,6.66121,0.125986,21.998,2.37505,0.320726,0.0537315,1.79577,1.52975,0.368778,0.239724,0.30629,0.355966,0.662256,0.293456,0.0652392,0.215446,0.30281,0.116242,4.09113,0.293436,-0.0375836,,10.4397,-1.62477,-2.3737,-0.0060462,-0.0436299,-0.0717839,-1.6972772739827633,-2.4599900916218758,86.2971,94.3,3.367857142,94.3,3.367857142,3.20751,0.0662524,1.73655,3.20751,-0.0662524,2.6846,999.0,0.04878049,2B/3B,/players/curtis-mead/23986/stats/batting,4,AL,Curtis Mead,678554,23986,23986
CHW,White Sox,32.2727,115.695,127.593,25.9335,16.7877,5.79712,0.565486,2.78315,12.6526,11.8628,9.41591,0.324845,36.9812,1.44436,0.874352,0.163411,1.93803,1.86624,0.560262,0.224153,0.288737,0.356203,0.64494,0.282971,0.0737962,0.289837,0.254613,0.13205,4.55405,0.301416,-0.0452489,,11.9596,-3.11648,-0.632539,-0.0365675,-0.0818164,-0.0761113,-3.2343920916318893,-1.8278249502182007,79.0949,111.9,3.496875,111.9,3.496875,1.522,-0.255558,1.60696,1.522,0.255558,2.85739,999.0,0.0,OF,/players/braden-montgomery/sa3038253/stats/batting,4,AL,Braden Montgomery,695731,sa3038253,sa3038253
TEX,Rangers,26.4482,86.3962,99.1961,19.6041,13.7778,4.00085,0.0992194,1.72626,9.96919,8.78916,8.72894,0.115704,20.0885,2.76419,1.24404,0.0626922,1.80493,1.04998,0.227441,0.226909,0.313691,0.335456,0.649147,0.290788,0.0879968,0.202513,0.434524,0.108547,3.58698,0.271594,-0.172016,,9.9274,-1.79338,-0.659712,-0.0492113,-0.221228,-0.0768278,-1.8274113535881042,-2.3376699090003967,86.2619,94.3,3.626923076,94.3,3.626923076,2.52105,0.038898,1.72621,2.52105,-0.038898,2.69839,999.0,0.15909091,OF,/players/mark-canha/11445/stats/batting,13,AL,Mark Canha,592192,11445,11445
TEX,Rangers,19.7165,54.7466,61.4931,11.6037,9.196,2.11777,0.136671,0.153265,6.27091,3.8434,5.19488,0.0560437,15.4652,0.311281,0.136652,1.10369,0.700826,2.22393,0.771504,0.211953,0.283326,0.264028,0.547354,0.249829,0.0844792,0.251496,0.335907,0.0520746,5.21043,0.291622,0.0320011,,4.1092,-3.15668,-0.324666,0.0321531,0.0641541,-0.0811803,-2.9764812290668488,0.06653493642807007,58.0468,34.0,1.7,34.0,1.7,1.72859,-0.336322,1.89776,1.72859,0.336322,2.46966,999.0,0.03571429,2B/OF,/players/tyler-wade/15730/stats/batting,13,AL,Tyler Wade,642180,15730,15730
CHW,White Sox,98.9413,375.525,398.788,92.8131,62.4011,16.5043,0.797908,13.1098,40.4249,47.0432,16.4681,0.44981,89.4009,2.55819,2.49989,1.73649,5.97081,2.16468,0.987742,0.247156,0.281675,0.400087,0.681762,0.294057,0.0412954,0.224182,0.184205,0.152932,3.02827,0.289289,-0.0295233,,40.9687,-6.15113,-1.21385,-0.50615,-0.535673,-0.0817962,-6.7996081709861755,-7.496555209159851,86.7101,380.0,3.838383838,380.0,3.838383838,1.38551,0.181653,0.669866,1.38551,-0.181653,4.10685,491.6000061035156,0.07096774,2B,/players/lenyn-sosa/22896/stats/batting,4,AL,Lenyn Sosa,672820,22896,22896
LAA,Angels,7.53777,20.9926,22.1439,4.26585,3.32583,0.684183,0.0111879,0.244641,1.9934,2.34856,0.921959,0.00414051,5.17453,0.101522,0.0607098,0.0671499,0.262925,0.104795,0.0310173,0.203207,0.239588,0.271826,0.511413,0.227223,0.0416348,0.233677,0.178173,0.0686186,2.95854,0.257207,-0.0115721,,1.07333,-1.54315,-0.55171,-0.0204286,-0.0320006,-0.0827425,-1.600789874792099,0.02990812063217163,39.8913,7.3,0.9125,7.3,0.9125,2.01017,-0.28594,2.00274,2.01017,0.28594,2.32968,999.0,0.0,C,/players/sebastian-rivero/21735/stats/batting,1,AL,Sebastián Rivero,665861,21735,21735
MIN,Twins,30.7434,110.955,120.049,27.142,17.7584,6.25834,0.105306,3.01997,12.8664,12.7741,7.55004,0.048971,24.3025,0.515696,0.968986,0.0590039,1.97513,1.08176,0.276831,0.244621,0.293422,0.384577,0.677999,0.295013,0.0628914,0.202438,0.310669,0.139956,3.44355,0.285124,-0.114084,,12.4261,-1.75856,-0.994848,-0.0671744,-0.181259,-0.0858779,-2.0193608552217484,-2.951895534992218,87.0091,114.7,3.7,114.7,3.7,2.18912,1.3794,1.66296,2.18912,-1.3794,2.78272,747.969970703125,0.06578947,1B,/players/eric-wagaman/23395/stats/batting,8,AL,Eric Wagaman,676572,23395,23395
NYY,Yankees,17.0994,61.7564,66.8236,12.8393,8.14869,1.70118,0.0258432,2.96353,6.56191,8.16673,4.00967,0.00146331,21.1505,0.721952,0.302778,0.0328181,0.829645,0.562303,0.176283,0.207901,0.263073,0.380247,0.643321,0.279867,0.0600038,0.316512,0.189578,0.172346,2.82719,0.260263,-0.0729867,,6.09512,-1.80061,-1.67003,-0.0447523,-0.117739,-0.0926824,-1.9372460544109344,-1.2302293479442596,76.9623,61.7,3.629411764,61.7,3.629411764,3.6303,0.123861,1.77856,3.6303,-0.123861,2.62858,999.0,0.05,SS,/players/paul-dejong/18015/stats/batting,9,AL,Paul DeJong,657557,18015,18015
ATH,Athletics,8.03182,27.9414,30.8471,6.51637,3.76036,1.6364,0.0739289,1.04568,3.89201,3.57514,2.63878,0.11263,7.38941,0.133972,0.0961577,0.0368138,0.309952,0.201389,0.0966698,0.233215,0.301494,0.409345,0.710839,0.308101,0.0855438,0.239549,0.357103,0.17613,3.54201,0.279081,0.00983137,,3.52074,-0.124083,-2.24253,-0.0416961,-0.0318647,-0.101429,-0.16467297077178955,-1.870686262845993,96.3573,35.4,4.425,35.4,4.425,2.75457,0.0791333,1.96889,2.75457,-0.0791333,2.37482,999.0,0.0,SS,/players/leodalis-de-vries/sa3023363/stats/batting,10,AL,Leo De Vries,815888,sa3023363,sa3023363
TEX,Rangers,5.23667,19.7963,21.2559,4.26915,2.92703,0.966701,0.00810667,0.367304,2.22438,2.08609,1.38975,0.0,6.29409,0.0194112,0.0382635,0.0121263,0.0,0.932812,0.0869818,0.215654,0.267293,0.320967,0.588261,0.260277,0.0653818,0.296111,0.220802,0.105314,5.40239,0.296196,-0.0927041,,1.60072,-0.910823,-1.27296,0.122316,0.0296117,-0.116639,-0.8410981968045235,-1.0305183082818985,65.2446,10.2,2.04,10.2,2.04,1.94735,1.23079,2.03012,1.94735,-1.23079,2.29317,999.0,0.0,2B/SS,/players/cameron-cauley/sa3017167/stats/batting,13,AL,Cameron Cauley,695508,sa3017167,sa3017167
BOS,Red Sox,8.2977,22.1577,25.6385,4.83143,3.83784,0.653115,0.0218143,0.318661,2.97304,2.91215,3.19918,0.0254683,6.47081,0.142673,0.0841983,0.0547481,0.390088,0.0901283,0.0489361,0.218047,0.319471,0.292636,0.612108,0.281147,0.12478,0.252386,0.494402,0.0745892,2.76947,0.292042,-0.0104361,,2.36519,-0.664203,-1.85308,-0.0492444,-0.0596805,-0.120233,-0.8447662889957428,-1.2128227949142456,74.0193,17.9,2.2375,17.9,2.2375,3.13674,1.73077,1.98518,3.13674,-1.73077,2.35309,999.0,0.01785714,C,/players/matt-thaiss/19318/stats/batting,3,AL,Matt Thaiss,642136,19318,19318
TEX,Rangers,12.2398,38.8779,42.7688,8.48155,5.33169,2.30164,0.0315591,0.816658,4.9395,4.90086,3.43263,0.0134609,8.74641,0.318581,0.107126,0.0325127,0.465441,0.210811,0.101804,0.218159,0.286238,0.342001,0.628239,0.27841,0.0802602,0.204505,0.392461,0.123842,3.23766,0.260516,0.0155945,,3.85045,-1.20301,-0.562145,-0.0594019,-0.0438074,-0.122842,-1.1661092154681683,-1.5065741539001465,77.7356,30.0,2.5,30.0,2.5,2.19504,-0.432857,1.89828,2.19504,0.432857,2.46896,999.0,0.25,DH,/players/justin-foscue/27501/stats/batting,13,AL,Justin Foscue,679822,27501,27501
CHW,White Sox,27.577,89.7757,98.1275,19.2934,12.288,4.30249,0.165062,2.53782,10.4534,9.12616,7.68724,0.217219,29.3829,0.292544,0.279063,0.0929452,1.14787,1.65248,0.889206,0.214906,0.2782,0.351314,0.629514,0.276415,0.0783393,0.299436,0.261623,0.136408,4.07969,0.288223,0.174308,,8.67542,-2.9191,-0.111727,-0.166016,0.00829271,-0.131948,-2.938562118448317,-1.6721556633710861,74.5913,81.2,2.9,81.2,2.9,2.91267,1.08421,1.68359,2.91267,-1.08421,2.75521,999.0,0.04166667,OF,/players/jarred-kelenic/22558/stats/batting,4,AL,Jarred Kelenic,672284,22558,22558
LAA,Angels,78.5214,271.628,299.377,62.072,45.2006,11.0488,1.31537,4.50721,30.0288,25.7939,19.5915,0.772988,55.4806,4.34246,2.2273,1.58731,4.06506,4.83316,1.95156,0.228518,0.288815,0.32866,0.617474,0.273163,0.065441,0.18532,0.353124,0.100141,4.67765,0.269161,0.0146831,,25.6773,-9.69634,-0.940395,-0.283866,-0.269183,-0.147305,-10.312162160873413,-1.4316453039646149,71.5376,235.7,2.983544303,235.7,2.983544303,3.02688,0.603086,1.02886,3.02688,-0.603086,3.62818,999.0,0.05839416,2B/OF,/players/adam-frazier/15223/stats/batting,1,AL,Adam Frazier,624428,15223,15223
LAA,Angels,19.2456,62.1282,66.2435,13.677,8.6502,3.05311,0.161759,1.81198,6.94384,7.03,3.47562,0.0389792,20.3742,0.413439,0.153455,0.072807,1.0158,1.30492,0.299149,0.220142,0.265467,0.361988,0.627454,0.273368,0.0524673,0.307565,0.170589,0.141845,4.95649,0.29592,-0.0878695,,5.69265,-2.13453,-0.841996,0.0559552,-0.0319143,-0.173537,-2.243145279586315,-1.7329957485198975,71.6784,54.8,2.884210526,54.8,2.884210526,2.00814,-0.467935,1.82544,2.00814,0.467935,2.56608,999.0,0.0,OF,/players/matthew-lugo/25980/stats/batting,1,AL,Matthew Lugo,683090,25980,25980
TBR,Rays,33.7429,105.272,122.541,24.8537,16.8017,5.09575,0.0844625,2.8718,14.1347,13.586,14.5171,0.0329361,34.2992,1.50956,1.17749,0.0643426,1.60835,0.809737,0.209289,0.236089,0.333781,0.367939,0.701719,0.312766,0.118467,0.2799,0.423249,0.131849,3.10236,0.317295,-0.0235922,,14.4504,-0.0287576,-3.4518,-0.140264,-0.163857,-0.182959,-0.22727584838867188,-5.708266973495483,99.5621,130.6,3.84117647,130.6,3.84117647,2.6862,0.494939,1.58813,2.6862,-0.494939,2.8825,999.0,0.54347826,DH/OF,/players/justyn-henry-malloy/29606/stats/batting,12,AL,Justyn-Henry Malloy,669234,29606,29606
TBR,Rays,44.4361,135.367,149.744,30.7533,20.5001,6.25886,0.663739,3.3306,15.6573,15.0404,11.585,0.201349,38.3531,1.43888,0.997884,0.355284,3.6699,2.42029,0.720998,0.227185,0.293042,0.357041,0.650083,0.286039,0.0773653,0.256125,0.302061,0.129856,4.70895,0.289633,-0.0808605,,14.4089,-3.28453,-1.5736,-0.0311886,-0.112049,-0.190291,-3.438933379948139,-3.4889426231384277,81.2023,129.9,2.952272727,129.9,2.952272727,1.9615,1.09729,1.50759,1.9615,-1.09729,2.98988,999.0,0.125,OF,/players/ryan-vilade/22165/stats/batting,12,AL,Ryan Vilade,668723,22165,22165
LAA,Angels,33.7875,121.945,134.501,24.9295,15.3229,5.85768,0.185804,3.56313,12.8147,13.5909,9.79317,0.089559,39.1074,1.57911,1.125,0.058525,1.86914,0.846204,0.422824,0.204432,0.270017,0.343172,0.613189,0.269877,0.0728111,0.290759,0.250418,0.13874,3.20895,0.265752,-0.0189622,,11.1772,-4.71513,-0.606014,-0.179554,-0.198517,-0.231504,-5.069378197193146,-1.8226407766342163,69.2739,110.9,3.261764705,110.9,3.261764705,2.61757,0.652674,1.4689,2.61757,-0.652674,3.04147,999.0,0.13043478,3B,/players/jeimer-candelario/13621/stats/batting,1,AL,Jeimer Candelario,600869,13621,13621
KCR,Royals,29.9891,93.0822,104.361,20.313,13.1284,4.17375,0.769535,2.24138,11.716,9.43107,9.01891,0.128309,27.371,0.290786,0.929445,1.03952,1.31562,2.98155,0.767447,0.218227,0.286705,0.35184,0.638544,0.280575,0.0864204,0.262273,0.329506,0.133613,6.05722,0.280619,-0.0788011,,9.579,-2.75204,-2.13428,0.134745,0.0559437,-0.277907,-2.725615281611681,-3.5226597785949707,77.449,85.0,2.833333333,85.0,2.833333333,2.00146,0.328124,1.69052,2.00146,-0.328124,2.74597,999.0,0.01219512,OF,/players/john-rave/26284/stats/batting,7,AL,John Rave,670231,26284,26284
HOU,Astros,16.2113,53.8742,60.721,11.4858,7.56945,1.9403,0.146032,1.83001,7.16419,6.18428,5.35329,0.007631,20.5888,0.686563,0.137678,0.669362,0.529711,2.4791,0.631114,0.213197,0.291843,0.356538,0.648381,0.287466,0.088162,0.339072,0.26001,0.143341,5.74193,0.30563,-0.0114343,,5.91314,-1.26152,-4.16108,0.147575,0.13614,-0.326519,-1.0701973289251328,-4.211109947413206,83.1439,51.2,3.2,51.2,3.2,2.67367,-0.443207,1.85525,2.67367,0.443207,2.52633,740.0900268554688,0.0,2B,/players/brice-matthews/33280/stats/batting,21,AL,Brice Matthews,694728,33280,33280
