Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,InterSD,InterSK,IntraSD,QS,Vol,Skew,Dim,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
DET,Tigers,0.814939,1.18722,0.26994,17.0145,0.0,0.0,0.0,19.3032,83.412,19.6703,11.2006,10.3045,3.02667,16.1272,6.44114,0.277548,1.1284,4.80443,1.3527,7.51925,3.00315,2.50379,1.41117,0.193344,0.0772207,0.11612368375062943,,0.259357,0.293598,0.681668,4.67897,62.69999999999999,3.2999999999999994,67.0,3.526315789473684,-0.041685,-0.130546,2.05079,-3.69908,1.13032,0.0,2.05079,3.69908,3.4929,999.0,6,AL,Connor Seabold,657756,19695,19695
DET,Tigers,1.00951,1.08664,0.0,15.5019,0.0262975,1.41779,0.459079,15.4003,66.7846,14.2818,8.71531,8.01809,2.22835,13.8921,7.26655,0.300652,0.421288,4.6858,1.39922,8.11858,4.2466,1.91178,1.30225,0.208013,0.108806,0.09920718520879745,,0.241669,0.280468,0.696364,4.70964,61.00000000000001,4.066666666666667,60.0,4.0,-0.0458486,-0.127755,0.968591,1.08535,1.15695,0.0,0.968591,-1.08535,3.45739,999.0,6,AL,Colin Poche,621363,19403,19403
ATH,Athletics,2.11244,1.83173,0.0,33.1766,0.0,1.12714,0.46342,35.6104,158.494,31.9957,19.2986,17.7547,4.23337,34.8943,20.0587,0.59066,2.8135,4.48724,1.46177,8.81903,5.06954,1.73961,1.06992,0.220162,0.126558,0.09360373020172119,,0.235918,0.28771,0.710111,4.64766,139.00000000000006,3.8611111111111125,133.0,3.6944444444444446,-0.0485873,-0.0191847,1.57843,0.133386,0.742678,0.0,1.57843,-0.133386,4.00976,999.0,10,AL,Eduarniel Núñez,674384,23162,23162
NYY,Yankees,1.11315,1.463,0.0,30.5105,0.0,2.13008,1.45835,31.2903,135.971,28.5256,16.654,15.3217,4.00635,29.1607,15.0271,0.593811,1.36312,4.40696,1.39189,8.38747,4.32224,1.94054,1.15234,0.214463,0.110518,0.10394586622714996,,0.238547,0.283744,0.708909,4.50719,122.79999999999998,3.9612903225806444,121.0,3.903225806451613,-0.0492311,-0.081538,0.87304,-0.470031,0.944065,0.0,0.87304,0.470031,3.74125,999.0,9,AL,Rafael Montero,606160,12760,12760
ATH,Athletics,2.36998,2.38537,0.0,41.2768,0.395733,6.12597,2.16841,43.5951,190.056,38.346,22.7884,20.9654,5.38537,43.138,21.9267,1.13812,2.9216,4.3282,1.38256,8.90563,4.52667,1.96737,1.11179,0.226975,0.11537,0.11160526424646378,,0.232108,0.282477,0.710829,4.47196,200.3,4.552272727272728,190.0,4.318181818181818,-0.0493351,-0.000803879,1.71468,0.0085521,0.689895,0.0,1.71468,-0.0085521,4.08014,999.0,10,AL,Tyler Ferguson,621053,19481,19481
CHW,White Sox,0.238395,0.380918,0.0,5.88173,0.000400523,0.234055,0.0600932,6.23869,27.5853,6.23521,3.79206,3.48869,0.997431,5.10603,2.82721,0.118836,0.407638,5.03282,1.45261,7.36601,4.07856,1.80603,1.4389,0.1851,0.10249,0.08261004090309143,,0.256061,0.287048,0.687497,5.1322,17.500000000000007,2.916666666666668,18.0,3.0,-0.0493928,-0.0872269,1.43218,0.568302,1.3429,0.0,1.43218,-0.568302,3.20946,999.0,4,AL,Tyson Miller,668338,19976,19976
CHW,White Sox,1.11983,1.53624,1.63161,7.60485,0.0,0.0117806,0.0,16.0144,72.0221,15.4794,9.21906,8.48153,2.16273,12.093,9.26935,0.222874,0.671547,4.76658,1.54541,6.79622,5.20933,1.30462,1.21545,0.167907,0.128701,0.03920555114746094,,0.249341,0.278443,0.714965,5.24276,48.80000000000001,3.0500000000000007,48.0,3.0,-0.0496351,0.035459,3.26258,-0.95557,1.10693,0.0466594,3.26258,0.95557,3.52409,999.0,4,AL,Ky Bush,681066,29823,29823
SEA,Mariners,1.49097,1.22366,0.0,21.6841,0.0,1.72959,1.16211,22.4146,97.9093,19.8818,11.5013,10.5812,2.46175,22.0345,11.5112,0.797074,1.28988,4.2486,1.40056,8.84741,4.62203,1.91418,0.988451,0.225051,0.11757,0.1074805036187172,,0.233606,0.287403,0.711777,4.31012,99.20000000000002,4.50909090909091,97.0,4.409090909090909,-0.0513494,-0.153541,1.28381,-0.862854,1.04358,0.0,1.28381,0.862854,3.60855,999.0,11,AL,Josh Simpson,681006,25957,25957
SEA,Mariners,0.481578,0.77491,0.353878,8.46411,0.0,0.57008,0.0,11.4255,49.7873,11.1862,5.83586,5.36899,1.32194,8.75566,4.67664,0.263654,0.67613,4.2292,1.38837,6.89691,3.68384,1.87221,1.0413,0.175861,0.0939325,0.08192882686853409,,0.251746,0.287112,0.715593,4.51207,44.50000000000001,4.045454545454546,46.0,4.181818181818182,-0.0515522,-0.076515,1.67417,-1.27183,1.2956,0.226,1.67417,1.27183,3.27253,999.0,11,AL,Randy Dobnak,677976,23798,23798
DET,Tigers,0.760648,0.891626,0.0,29.8104,0.0,1.3157,0.0,31.2021,137.471,31.4528,17.3947,16.0031,3.7403,24.7896,13.4063,0.697549,1.81338,4.61597,1.4377,7.15036,3.86694,1.8491,1.07886,0.180326,0.0975211,0.08280536532402039,,0.257281,0.295692,0.693149,4.56785,108.6,3.5032258064516126,112.0,3.6129032258064515,-0.052154,-0.10095,2.43062,-2.21372,0.950736,0.0,2.43062,2.21372,3.73235,999.0,6,AL,Enmanuel De Jesus,646241,18554,18554
LAA,Angels,2.33432,3.82709,0.0,41.606,0.562591,4.6661,2.80449,44.5113,196.52,43.3366,24.0484,22.1245,4.98427,37.8947,20.9926,0.859847,2.6628,4.47349,1.44523,7.66216,4.24462,1.80515,1.0078,0.192829,0.106822,0.08600716292858124,,0.250697,0.295051,0.702353,4.48249,188.7,4.193333333333333,189.0,4.2,-0.0527988,-0.054749,2.16113,-2.71503,0.670615,0.0,2.16113,2.71503,4.10585,999.0,1,AL,Sam Bachman,696147,29754,29754
CHW,White Sox,1.12761,1.69487,0.0,26.9206,0.0,1.44858,0.0,28.3171,125.421,25.453,15.1461,13.9344,3.53018,28.9741,16.3749,0.670136,1.19028,4.42876,1.47712,9.20879,5.20443,1.76942,1.12199,0.231014,0.13056,0.10045470297336578,,0.235991,0.29094,0.723366,4.5703,104.00000000000006,3.714285714285716,99.0,3.5357142857142856,-0.0537737,-0.0375572,1.90947,-0.351964,0.920401,0.0,1.90947,0.351964,3.7728,999.0,4,AL,Prelander Berroa,672860,22932,22932
BAL,Orioles,1.50375,1.43954,0.0,20.6311,0.0,1.18898,0.0,22.1845,96.1217,22.0276,12.1459,11.1743,3.29817,19.4821,8.79272,0.5631,0.744389,4.53326,1.38927,7.90364,3.5671,2.21571,1.33803,0.202681,0.0914749,0.11120650172233582,,0.254405,0.293544,0.712684,4.60117,80.7,3.6681818181818184,83.0,3.772727272727273,-0.0539904,-0.0860584,0.540739,-0.651432,1.04001,0.0,0.540739,0.651432,3.61332,999.0,2,AL,Cameron Foster,671382,sa3020735,sa3020735
HOU,Astros,1.04146,1.05974,0.101838,24.0625,0.0,2.37428,0.271547,25.9031,112.59,24.6882,13.9031,12.7909,3.32298,21.9283,10.9988,0.405083,1.52484,4.44417,1.37771,7.61896,3.82153,1.99369,1.15457,0.194762,0.0976894,0.09707306325435638,,0.246719,0.285574,0.701918,4.56019,103.5,3.980769230769231,104.0,4.0,-0.0557779,-0.0701184,2.2816,-0.797984,1.04307,0.0,2.2816,0.797984,3.60924,999.0,21,AL,Jayden Murray,681151,26482,26482
TEX,Rangers,0.510786,1.26982,0.0,14.4707,0.0,0.851906,0.0,15.1708,67.5606,14.0093,9.01793,8.2965,2.01509,14.6879,8.21598,0.362472,1.18817,4.92185,1.46501,8.71354,4.87409,1.78773,1.19544,0.217404,0.121609,0.0957949161529541,,0.240891,0.289343,0.680646,4.7852,57.00000000000001,3.8000000000000003,56.0,3.7333333333333334,-0.0563683,-0.142837,1.58227,1.1356,1.15309,0.0,1.58227,-1.1356,3.46255,999.0,13,AL,Gavin Collyer,686560,sa3011742,sa3011742
LAA,Angels,0.880698,0.948238,0.0,17.6365,0.0,1.25709,0.0,18.2762,81.1793,16.84,10.5117,9.6708,2.60172,18.6025,10.2508,0.472306,0.904712,4.76232,1.4823,9.16069,5.04794,1.81474,1.2812,0.229153,0.126273,0.10287997126579285,,0.24049,0.291651,0.707045,4.7812,61.10000000000001,3.394444444444445,60.0,3.3333333333333335,-0.0608759,-0.163294,1.00586,-1.26079,1.06825,0.0,1.00586,1.26079,3.57566,999.0,1,AL,Samy Natera Jr.,696519,sa3020862,sa3020862
SEA,Mariners,1.12733,1.71333,0.0,23.002,0.0,1.05779,0.0,23.992,104.235,21.2201,12.0632,11.0981,2.74421,22.1042,11.9435,0.61265,1.2547,4.16319,1.38228,8.29184,4.4803,1.85073,1.02942,0.212061,0.114582,0.09747891873121262,,0.233093,0.27914,0.719617,4.42977,95.10000000000002,3.962500000000001,90.0,3.75,-0.0615347,-0.0481419,0.72872,-0.525248,1.07815,0.0,0.72872,0.525248,3.56246,999.0,11,AL,Robinson Ortiz,673662,sa3004006,sa3004006
CLE,Guardians,1.59135,1.98319,0.0,38.583,0.0,4.08908,0.616958,41.5272,180.151,38.9342,22.3939,20.6023,5.66776,39.3775,18.03,1.05953,2.34223,4.46505,1.37173,8.5341,3.90756,2.184,1.22835,0.218581,0.100083,0.11849801987409592,,0.243676,0.289946,0.705095,4.48467,169.6,4.038095238095238,166.0,3.9523809523809526,-0.0620686,-0.0637265,1.28596,-1.61179,0.766373,0.0,1.28596,1.61179,3.97817,999.0,5,AL,Peyton Pallette,688883,sa3020742,sa3020742
MIN,Twins,1.34223,1.07554,0.0,23.0225,0.0344796,1.24373,1.30458,27.2947,116.228,24.5868,15.1783,13.964,4.08703,25.1975,9.8278,0.432206,2.38574,4.60442,1.26085,8.30849,3.24056,2.5639,1.34764,0.216794,0.0845563,0.13223790377378464,,0.236379,0.274318,0.670423,4.5778,103.60000000000002,3.837037037037038,101.0,3.740740740740741,-0.0642068,-0.0905619,0.915512,-0.654844,1.03946,0.0,0.915512,0.654844,3.61405,999.0,8,AL,Michael Tonkin,543859,10315,10315
TEX,Rangers,1.23109,1.24501,0.0,28.11,1.28988,1.72879,0.32697,29.1242,128.118,25.2196,16.8105,15.4657,4.086,28.8513,15.1503,0.536384,2.99635,4.77923,1.38613,8.91566,4.68177,1.90434,1.26266,0.225194,0.118253,0.1069406196475029,,0.229329,0.274342,0.679934,4.84695,117.40000000000003,4.048275862068967,110.0,3.793103448275862,-0.0642734,-0.23506,1.44716,2.18489,0.934975,0.0,1.44716,-2.18489,3.75337,748.2100219726562,13,AL,Alexis Díaz,664747,21132,21132
SEA,Mariners,0.719541,0.573805,0.0,14.8752,0.0,1.04292,0.482178,15.4362,67.2111,15.0068,8.36331,7.69425,1.95921,12.7822,6.5094,0.252628,0.775512,4.48609,1.39388,7.45257,3.79527,1.96365,1.14231,0.190179,0.0968501,0.09332922101020813,,0.250422,0.288761,0.700617,4.54482,53.400000000000006,3.5600000000000005,55.0,3.6666666666666665,-0.0645859,-0.084851,1.12314,-1.27357,1.20172,0.0,1.12314,1.27357,3.3977,999.0,11,AL,Ryan Loutos,702795,29521,29521
DET,Tigers,1.97509,1.78856,0.0,29.6222,0.0,2.6441,1.07544,31.4066,137.39,29.7884,16.4317,15.1172,3.91855,28.2603,15.1313,0.818689,1.07672,4.33203,1.43026,8.09838,4.33608,1.86767,1.12292,0.205695,0.110134,0.0955604538321495,,0.245816,0.290664,0.722427,4.5057,122.19999999999999,3.9419354838709673,123.0,3.967741935483871,-0.0653514,0.00149636,1.78873,-0.750792,0.876808,0.0,1.78873,0.750792,3.83092,999.0,6,AL,Bailey Horn,690544,27753,27753
SEA,Mariners,0.103986,0.449718,0.0,7.83853,0.0,0.693428,0.0,9.56492,42.0145,9.68572,5.14569,4.73403,1.22532,7.1642,3.56664,0.161629,0.928234,4.45443,1.38552,6.74107,3.35599,2.00867,1.15295,0.170517,0.0848907,0.08562646806240082,,0.258151,0.290435,0.702673,4.7123,38.7,3.87,40.0,4.0,-0.0702486,-0.0200328,0.974707,-0.0596257,1.33876,0.0,0.974707,0.0596257,3.21498,999.0,11,AL,Blas Castaño,680604,26117,26117
ATH,Athletics,1.39462,1.97877,0.883741,19.596,0.0,0.759734,0.0,26.6461,113.424,27.0185,16.0831,14.7964,5.01772,20.7645,7.24249,0.6002,1.6231,4.99765,1.28578,7.01343,2.44622,2.86704,1.69479,0.183069,0.063853,0.11921634525060654,,0.258405,0.279281,0.667417,5.02277,87.10000000000001,3.2259259259259263,89.0,3.2962962962962963,-0.0719617,-0.135001,1.53194,-0.383431,1.02045,0.153486,1.53194,0.383431,3.6394,999.0,10,AL,Joey Estes,683155,26257,26257
ATH,Athletics,0.100116,0.0760742,0.0,9.65473,0.0509004,0.0,0.0,11.878,54.2311,13.1116,7.803,7.17876,2.03216,12.8849,5.96071,0.142027,0.593805,5.43938,1.60569,9.76294,4.51645,2.16164,1.53978,0.237593,0.109913,0.12767944484949112,,0.275012,0.338206,0.694466,4.84517,35.40000000000002,2.9500000000000015,39.0,3.25,-0.0735098,-0.173955,1.90479,-0.875504,1.17479,0.0,1.90479,0.875504,3.43361,999.0,10,AL,Nick Hernandez,663321,19281,19281
BOS,Red Sox,0.599395,0.551876,0.0,15.5638,0.0,0.948354,0.0,16.3076,72.3763,16.2294,9.9554,9.15896,2.55377,15.7241,7.85019,0.373638,0.841709,5.05475,1.47659,8.678,4.33245,2.00302,1.4094,0.217255,0.108464,0.10879138112068176,,0.254841,0.301182,0.68884,4.84149,48.9,3.05625,50.0,3.125,-0.0736486,-0.138465,1.38725,-0.529899,1.11288,0.0,1.38725,0.529899,3.51616,999.0,3,AL,Kyle Keller,664918,18890,18890
CHW,White Sox,0.0600971,0.631615,0.0,11.607,0.0,0.586632,0.0,12.5069,55.5275,11.1023,6.69269,6.15728,1.58548,11.2724,7.20024,0.223726,0.829984,4.4308,1.4634,8.11168,5.18133,1.56556,1.14092,0.203006,0.12967,0.07333627343177795,,0.233746,0.27474,0.721877,4.90673,44.99999999999999,3.461538461538461,41.0,3.1538461538461537,-0.07413,-0.0210645,2.38058,-0.920075,1.27206,0.0,2.38058,0.920075,3.30392,999.0,4,AL,Jairo Iriarte,683568,26907,26907
SEA,Mariners,0.905198,1.07678,0.0,21.0185,0.00301934,0.980326,0.485465,21.1929,92.8673,19.6873,11.3693,10.4597,2.70972,18.8585,10.0941,0.196211,1.41461,4.44194,1.40526,8.00864,4.28668,1.86826,1.15074,0.203069,0.108694,0.09437484294176102,,0.241982,0.283952,0.708492,4.64676,75.5,3.5952380952380953,75.0,3.5714285714285716,-0.0771342,-0.0969328,1.15794,-1.19894,1.09776,0.0,1.15794,1.19894,3.53633,999.0,11,AL,Troy Taylor,700187,31883,31883
LAA,Angels,0.83087,0.972579,0.13728,12.2769,0.0,0.771987,0.213712,14.4983,63.3016,16.3512,8.89556,8.18391,2.42546,10.2974,4.33343,0.217784,0.427074,5.08028,1.4267,6.39223,2.69004,2.37626,1.50564,0.162671,0.0684568,0.09421456605195999,,0.279311,0.303934,0.681883,4.8745,49.4,3.5285714285714285,56.0,4.0,-0.0771911,-0.171157,2.42749,-1.52098,1.17264,0.100386,2.42749,1.52098,3.43648,999.0,1,AL,Shaun Anderson,641312,19453,19453
ATH,Athletics,1.79895,1.64693,0.0,32.7389,0.493938,3.25624,1.42292,34.3522,148.648,34.0381,19.2557,17.7152,5.39755,30.3391,13.384,0.553441,1.26113,4.64124,1.38047,7.94861,3.5065,2.26682,1.41411,0.204101,0.0900382,0.11406230926513672,,0.25401,0.291458,0.706536,4.69036,131.70000000000002,3.8735294117647063,135.0,3.9705882352941178,-0.0800126,-0.12542,2.39513,-1.47217,0.843118,0.0,2.39513,1.47217,3.87584,999.0,10,AL,Nick Anderson,623433,18337,18337
BAL,Orioles,1.17623,1.32945,0.0,24.0789,0.0,1.18267,0.0,25.9666,114.368,24.973,14.9337,13.739,3.81372,23.4006,12.2069,0.414192,1.62515,4.76194,1.43183,8.11062,4.2309,1.917,1.32183,0.204608,0.106734,0.09787440299987793,,0.248399,0.288582,0.69867,4.84014,86.19999999999999,3.315384615384615,86.0,3.3076923076923075,-0.0890762,-0.186367,1.03866,0.743571,0.956698,0.0,1.03866,-0.743571,3.7244,999.0,2,AL,Jackson Kowar,663804,21549,21549
CLE,Guardians,2.54607,2.53762,0.0,44.2793,0.0,4.91012,1.33164,47.0391,201.717,44.3608,26.6587,24.526,7.8916,45.9151,18.7135,1.44943,1.75864,4.69256,1.34089,8.78493,3.58045,2.45358,1.5099,0.227621,0.0927711,0.13485028594732285,,0.244757,0.286172,0.699949,4.66954,183.99999999999997,3.914893617021276,180.0,3.8297872340425534,-0.0932766,-0.317712,2.26079,-1.08253,0.595625,0.0,2.26079,1.08253,4.20583,999.0,5,AL,Connor Brogdon,641401,21205,21205
TBR,Rays,1.6954,2.44915,0.0,42.7373,0.310879,5.62861,1.9325,43.2281,185.361,38.5517,24.1845,22.2498,7.04771,41.4717,18.7852,1.46549,2.23036,4.63236,1.32638,8.63432,3.91104,2.20768,1.46732,0.223735,0.101344,0.12239088863134384,,0.234577,0.271994,0.698384,4.79432,173.70000000000002,4.039534883720931,167.0,3.883720930232558,-0.0946154,-0.155669,1.81615,-1.45761,0.751179,0.0,1.81615,1.45761,3.99843,999.0,12,AL,Steven Wilson,621051,20353,20353
NYY,Yankees,0.820695,0.827125,0.0,12.3468,0.0,0.840925,0.0,12.7946,57.1545,12.1694,7.6989,7.08299,1.88299,11.5552,6.91876,0.337067,0.834052,4.98233,1.49189,8.12821,4.8668,1.67013,1.32454,0.202175,0.121054,0.08112189918756485,,0.246336,0.286025,0.692274,5.05992,44.39999999999999,3.415384615384615,43.0,3.3076923076923075,-0.0964204,-0.122111,0.387213,-1.07316,1.16908,0.0,0.387213,1.07316,3.44123,999.0,9,AL,Yovanny Cruz,672442,sa3002951,sa3002951
HOU,Astros,0.439463,0.587145,0.0,15.02,0.0,1.64128,1.61951,18.5956,84.6727,18.8529,11.0774,10.1912,2.3554,17.481,10.8305,0.303461,1.30022,4.93238,1.59626,8.46054,5.24181,1.61405,1.13998,0.206454,0.12791,0.07854339480400085,,0.259889,0.313012,0.705152,4.85869,72.6,3.8210526315789473,75.0,3.9473684210526314,-0.100773,-0.130055,1.88127,-0.217886,1.05625,0.0,1.88127,0.217886,3.59167,999.0,21,AL,Logan VanWey,701121,31884,31884
TEX,Rangers,1.5617,2.08134,0.0,37.9006,0.426177,4.81731,0.872746,41.4665,181.895,39.675,23.246,21.3863,5.48094,36.0266,19.8629,1.06873,1.68927,4.64175,1.4358,7.8193,4.31108,1.81377,1.1896,0.198063,0.1092,0.08886304497718811,,0.247439,0.287744,0.699743,4.67506,163.90000000000003,3.997560975609757,166.0,4.048780487804878,-0.103703,-0.225368,1.9122,0.399563,0.730069,0.0,1.9122,-0.399563,4.02658,999.0,13,AL,Carter Baumler,691945,sa3014480,sa3014480
BOS,Red Sox,0.618955,1.09044,0.0,22.5765,0.0,0.641259,0.0,23.7762,106.533,25.3621,14.5672,13.4018,3.19115,18.6973,10.6841,0.618207,1.29774,5.07299,1.51606,7.0775,4.04425,1.75002,1.20794,0.175508,0.100289,0.07521862536668777,,0.268238,0.305123,0.680176,4.81899,81.70000000000002,3.4041666666666672,87.0,3.625,-0.104395,-0.207607,1.5602,-2.08863,0.987239,0.0,1.5602,2.08863,3.68368,999.0,3,AL,Tayron Guerrero,594027,11691,11691
TEX,Rangers,1.20289,1.36485,0.0,23.6558,0.014489,2.26005,2.23477,24.8954,109.949,23.3398,14.1816,13.0471,3.31792,22.8405,13.3593,0.242057,0.804104,4.71669,1.47413,8.25713,4.82957,1.7097,1.19947,0.207737,0.121505,0.08623245358467102,,0.243668,0.287559,0.702486,4.73954,100.3,4.012,98.0,3.92,-0.109107,-0.134935,2.60632,-2.92246,0.954444,0.0,2.60632,2.92246,3.72741,999.0,13,AL,Marc Church,687847,26353,26353
SEA,Mariners,2.71364,2.80173,0.0,51.2582,0.155572,10.2537,2.70736,53.5959,230.909,52.498,26.5234,24.4015,6.10965,42.2804,19.4495,1.51179,2.99707,4.09758,1.34241,7.09987,3.26602,2.17386,1.02595,0.183105,0.0842302,0.09887433052062988,,0.251835,0.289797,0.716537,4.29575,248.60000000000002,4.6037037037037045,250.0,4.62962962962963,-0.116857,-0.108309,1.75161,-0.976964,0.706477,0.0,1.75161,0.976964,4.05803,999.0,11,AL,Carlos Vargas,672841,22915,22915
NYY,Yankees,1.06771,1.03088,0.509632,30.0592,0.0,1.19861,0.0,34.1445,151.457,32.4884,18.4343,16.9595,4.42108,30.6062,14.4864,0.486767,5.12168,4.47029,1.37577,8.06736,3.81842,2.11275,1.16533,0.202079,0.0956472,0.10643135756254196,,0.246406,0.289887,0.699776,4.74845,128.20000000000005,3.770588235294119,127.0,3.735294117647059,-0.121575,0.0262312,1.60291,-1.14549,0.918803,0.134781,1.60291,1.14549,3.77493,999.0,9,AL,Dom Hamel,687589,30153,30153
HOU,Astros,1.42059,1.4112,0.0,25.8934,0.0,0.473875,0.0,28.3594,125.148,26.032,15.2837,14.061,3.77238,27.1888,15.02,0.458245,1.56983,4.46232,1.44756,8.6285,4.76666,1.81018,1.19718,0.217254,0.120018,0.09723585098981857,,0.239798,0.286863,0.720375,4.70191,93.40000000000006,3.335714285714288,91.0,3.25,-0.129656,-0.0675837,0.756463,1.56283,0.918578,0.0,0.756463,-1.56283,3.77523,999.0,21,AL,Christian Roa,685005,27662,27662
LAA,Angels,3.01455,3.43914,0.0271184,57.8139,0.814407,13.5631,2.66358,60.2277,263.354,51.6487,32.0075,29.4469,8.61625,66.1557,32.1436,1.97682,4.29903,4.40034,1.39126,9.88584,4.80331,2.05813,1.28755,0.251204,0.122055,0.12914970517158508,,0.227616,0.282849,0.721945,4.61332,283.1,4.718333333333334,268.0,4.466666666666667,-0.130785,-0.0730172,2.66752,-1.07048,0.387473,0.0,2.66752,1.07048,4.48337,999.0,1,AL,Ryan Zeferjahn,666171,25420,25420
TBR,Rays,0.754175,1.07852,0.0,18.2328,0.0,1.13783,0.0,20.3339,89.5042,18.2882,11.5459,10.6222,2.75901,17.9499,10.998,0.361726,1.04627,4.70151,1.44027,7.94483,4.86785,1.6321,1.22117,0.200549,0.122877,0.07767124474048615,,0.236099,0.273638,0.69779,4.91051,68.3,3.415,65.0,3.25,-0.133454,-0.156888,1.37265,0.170361,1.08446,0.0,1.37265,-0.170361,3.55405,999.0,12,AL,Luis Guerrero,692285,31184,31184
MIN,Twins,1.34707,2.36771,0.0,37.051,0.0161037,1.89247,0.816752,38.0736,168.951,36.4706,21.6821,19.9475,4.90409,32.4058,18.7382,0.50295,2.9474,4.71528,1.45006,7.66021,4.42942,1.72939,1.15925,0.191806,0.11091,0.0808967798948288,,0.247653,0.287086,0.693517,4.81605,132.1,3.4763157894736842,131.0,3.4473684210526314,-0.139536,-0.230904,1.55863,-0.972938,0.76833,0.0,1.55863,0.972938,3.97556,999.0,8,AL,Dan Altavilla,656186,16507,16507
KCR,Royals,1.30556,1.39117,0.0,24.308,0.0,1.10018,1.6863,26.3926,113.406,26.1939,15.2285,14.0102,4.34485,22.17,9.48005,1.17284,0.929783,4.77754,1.35166,7.56005,3.23274,2.33859,1.48161,0.195492,0.0835937,0.11189781129360199,,0.254318,0.285677,0.690932,4.7785,93.6,3.5999999999999996,96.0,3.6923076923076925,-0.14003,-0.143496,0.723789,0.121257,0.995429,0.0,0.723789,-0.121257,3.67276,999.0,7,AL,Eli Morgan,669212,20203,20203
HOU,Astros,2.44068,2.82532,0.697256,39.7634,0.0,6.94898,0.0,47.9608,208.657,43.9363,27.5421,25.3387,7.61255,47.6677,23.0561,0.713237,2.09867,4.7549,1.39682,8.945,4.32654,2.06747,1.42852,0.22845,0.110497,0.11795257031917572,,0.239432,0.283288,0.700282,4.78423,191.40000000000006,3.987500000000001,185.0,3.8541666666666665,-0.16774,-0.295719,1.76276,-2.34283,0.521,0.010034,1.76276,2.34283,4.30533,999.0,21,AL,Roddery Muñoz,682610,25311,25311
LAA,Angels,1.72315,1.7028,0.0,36.0022,0.0673628,2.52094,0.0,37.0019,158.748,32.3259,20.6589,19.0062,6.19141,36.8503,17.1889,0.921236,1.55755,4.62289,1.33817,8.96313,4.18088,2.14384,1.50594,0.232131,0.108278,0.12385270744562149,,0.230897,0.26954,0.706443,4.83849,145.8,3.9405405405405407,136.0,3.675675675675676,-0.177093,-0.173345,2.0647,-0.825838,0.80583,0.0,2.0647,0.825838,3.92556,999.0,1,AL,Kaleb Ort,672391,20061,20061
LAA,Angels,0.792812,1.04045,0.0,17.4719,0.0,0.749284,0.0,17.6266,80.6054,15.8167,9.86377,9.07467,2.6987,18.8495,10.8515,0.345103,2.64398,4.63346,1.51295,9.62443,5.5407,1.73704,1.37794,0.233849,0.134625,0.09922432899475098,,0.235683,0.287916,0.734138,5.28363,54.70000000000001,3.0388888888888896,51.0,2.8333333333333335,-0.180417,-0.0624519,1.05935,0.669809,1.08036,0.0,1.05935,-0.669809,3.55952,999.0,1,AL,Jayvien Sandridge,682144,25158,25158
BAL,Orioles,1.51113,2.24367,0.0379604,47.4103,0.171421,11.9782,0.879813,50.7656,220.088,47.2402,27.0523,24.8881,8.42346,50.8724,23.2849,1.19912,1.83539,4.4123,1.38923,9.01893,4.12807,2.18478,1.49336,0.231145,0.105798,0.1253475770354271,,0.242297,0.286107,0.740186,4.77248,231.8,4.545098039215686,226.0,4.431372549019608,-0.203906,-0.11442,3.81816,-2.36156,0.647529,0.0,3.81816,2.36156,4.13663,999.0,2,AL,Rico Garcia,670329,20023,20023
CHW,White Sox,2.03329,2.38932,0.0,38.8129,0.022554,1.88946,0.283388,43.5526,195.214,38.6668,24.2863,22.3434,5.14066,42.3534,27.2164,0.718586,2.59308,4.61719,1.51273,8.75218,5.62417,1.55617,1.0623,0.216958,0.139418,0.07754048705101013,,0.233771,0.284335,0.708801,4.77798,164.70000000000002,3.7431818181818186,157.0,3.5681818181818183,-0.236614,-0.102537,4.03713,-1.1377,0.598304,0.0,4.03713,1.1377,4.20226,999.0,4,AL,Wikelman González,682790,26641,26641
ATH,Athletics,3.79549,4.12559,0.0,55.9689,2.89779,10.817,2.76129,58.6835,255.62,56.8581,31.8694,29.3199,8.34325,50.5871,25.3237,2.02635,2.90989,4.49664,1.40043,7.75829,3.88378,1.99762,1.27956,0.1979,0.099068,0.09883183985948563,,0.250051,0.287998,0.713638,4.70268,267.00000000000006,4.525423728813561,268.0,4.5423728813559325,-0.26628,-0.119082,2.76027,0.47644,0.531446,0.0,2.76027,-0.47644,4.29141,999.0,10,AL,Michael Kelly,547184,12791,12791
CHW,White Sox,1.04551,1.79449,0.0,26.5512,0.034459,1.34842,1.60647,26.3813,120.554,23.8274,17.1014,15.7333,3.85129,25.3723,16.5158,0.389461,3.44157,5.36744,1.52924,8.65578,5.63438,1.53624,1.31387,0.210464,0.136999,0.07346482574939728,,0.23686,0.279882,0.664974,5.37894,74.79999999999998,2.8769230769230765,72.0,2.769230769230769,-0.314678,-0.344865,2.05811,0.269295,0.837639,0.0,2.05811,-0.269295,3.88315,999.0,4,AL,Lucas Sims,608371,13470,13470
